x,y,leftInches,rightInches,gyro
-51120.82773134271,-78842.80074138657,279.0650406504065,223.96341463414632,115.37999725341797
-51169.0886303202,-78958.78026373373,279.0650406504065,223.96341463414632,115.37999725341797
-51217.45494506279,-79075.01311891022,279.0650406504065,223.96341463414632,115.37999725341797
-51265.71584404028,-79190.99264125738,279.0650406504065,223.96341463414632,115.37999725341797
-51314.08215878287,-79307.22549643388,279.0650406504065,223.96341463414632,115.37999725341797
-51362.34305776036,-79423.20501878104,279.0650406504065,223.96341463414632,115.37999725341797
-51410.70937250295,-79539.43787395753,279.0650406504065,223.96341463414632,115.37999725341797
-51458.97027148044,-79655.41739630469,279.0650406504065,223.96341463414632,115.37999725341797
-51507.33658622303,-79771.65025148119,279.0650406504065,223.96341463414632,115.37999725341797
-51555.59748520052,-79887.62977382835,279.0650406504065,223.96341463414632,115.37999725341797
-51605.12305502907,-80003.37343437792,279.0650406504065,223.96341463414632,115.37000274658203
-51654.54068246294,-80118.86482831184,279.0650406504065,223.96341463414632,115.37000274658203
-51704.06625229149,-80234.60848886141,279.0650406504065,223.96341463414632,115.37000274658203
-51753.48387972536,-80350.09988279533,279.0650406504065,223.96341463414632,115.37000274658203
-51803.009449553916,-80465.8435433449,279.0650406504065,223.96341463414632,115.37000274658203
-51852.427076987784,-80581.33493727882,279.0650406504065,223.96341463414632,115.37000274658203
-51901.95264681634,-80697.0785978284,279.0650406504065,223.96341463414632,115.37000274658203
-51951.37027425021,-80812.56999176231,279.0650406504065,223.96341463414632,115.37000274658203
-52000.89584407876,-80928.31365231189,279.0650406504065,223.96341463414632,115.37000274658203
-52050.31347151263,-81043.8050462458,279.0650406504065,223.96341463414632,115.37000274658203
-52099.83904134118,-81159.54870679538,279.0650406504065,223.96341463414632,115.37000274658203
-52149.25666877505,-81275.0401007293,279.0650406504065,223.96341463414632,115.37000274658203
-52198.782238603606,-81390.78376127887,279.0650406504065,223.96341463414632,115.37000274658203
-52248.199866037474,-81506.27515521279,279.0650406504065,223.96341463414632,115.37000274658203
-52297.72543586603,-81622.01881576236,279.0650406504065,223.96341463414632,115.37000274658203
-52347.143063299896,-81737.51020969628,279.0650406504065,223.96341463414632,115.37000274658203
-52396.66863312845,-81853.25387024586,279.0650406504065,223.96341463414632,115.37000274658203
-52446.08626056232,-81968.74526417977,279.0650406504065,223.96341463414632,115.37000274658203
-52495.61183039087,-82084.48892472935,279.0650406504065,223.96341463414632,115.37000274658203
-52545.02945782474,-82199.98031866326,279.0650406504065,223.96341463414632,115.37000274658203
-52594.555027653296,-82315.72397921284,279.0650406504065,223.96341463414632,115.37000274658203
-52643.972655087164,-82431.21537314676,279.0650406504065,223.96341463414632,115.37000274658203
-52693.49822491572,-82546.95903369633,279.0650406504065,223.96341463414632,115.37000274658203
-52742.915852349586,-82662.45042763025,279.0650406504065,223.96341463414632,115.37000274658203
-52792.44142217814,-82778.19408817982,279.0650406504065,223.96341463414632,115.37000274658203
-52841.85904961201,-82893.68548211374,279.0650406504065,223.96341463414632,115.37000274658203
-52891.38461944056,-83009.42914266331,279.0650406504065,223.96341463414632,115.37000274658203
-52940.80224687443,-83124.92053659723,279.0650406504065,223.96341463414632,115.37000274658203
-52990.327816702986,-83240.6641971468,279.0650406504065,223.96341463414632,115.37000274658203
-53040.89811361507,-83355.65554049148,279.0650406504065,223.96341463414632,115.36000061035156
-53091.578870685444,-83470.89805819668,279.0650406504065,223.96341463414632,115.36000061035156
-53142.14916759753,-83585.88940154135,279.0650406504065,223.96341463414632,115.36000061035156
-53192.8299246679,-83701.13191924655,279.0650406504065,223.96341463414632,115.36000061035156
-53243.400221579985,-83816.12326259122,279.0650406504065,223.96341463414632,115.36000061035156
-53294.08097865036,-83931.36578029642,279.0650406504065,223.96341463414632,115.36000061035156
-53344.65127556244,-84046.3571236411,279.0650406504065,223.96341463414632,115.36000061035156
-53395.33203263282,-84161.59964134629,279.0650406504065,223.96341463414632,115.36000061035156
-53445.9023295449,-84276.59098469096,279.0650406504065,223.96341463414632,115.36000061035156
-53496.583086615276,-84391.83350239616,279.0650406504065,223.96341463414632,115.36000061035156
-53547.15338352736,-84506.82484574083,279.0650406504065,223.96341463414632,115.36000061035156
-53597.83414059773,-84622.06736344603,279.0650406504065,223.96341463414632,115.36000061035156
-53648.40443750982,-84737.0587067907,279.0650406504065,223.96341463414632,115.36000061035156
-53699.08519458019,-84852.3012244959,279.0650406504065,223.96341463414632,115.36000061035156
-53749.655491492274,-84967.29256784057,279.0650406504065,223.96341463414632,115.36000061035156
-53800.33624856265,-85082.53508554577,279.0650406504065,223.96341463414632,115.36000061035156
-53850.90654547473,-85197.52642889044,279.0650406504065,223.96341463414632,115.36000061035156
-53901.58730254511,-85312.76894659564,279.0650406504065,223.96341463414632,115.36000061035156
-53952.15759945719,-85427.76028994031,279.0650406504065,223.96341463414632,115.36000061035156
-54002.838356527565,-85543.0028076455,279.0650406504065,223.96341463414632,115.36000061035156
-54053.40865343965,-85657.99415099018,279.0650406504065,223.96341463414632,115.36000061035156
-54104.08941051002,-85773.23666869538,279.0650406504065,223.96341463414632,115.36000061035156
-54154.659707422106,-85888.22801204005,279.0650406504065,223.96341463414632,115.36000061035156
-54205.34046449248,-86003.47052974525,279.0650406504065,223.96341463414632,115.36000061035156
-54255.910761404564,-86118.46187308992,279.0650406504065,223.96341463414632,115.36000061035156
-54306.59151847494,-86233.70439079512,279.0650406504065,223.96341463414632,115.36000061035156
-54357.16181538702,-86348.6957341398,279.0650406504065,223.96341463414632,115.36000061035156
-54407.8425724574,-86463.93825184499,279.0650406504065,223.96341463414632,115.36000061035156
-54458.41286936948,-86578.92959518966,279.0650406504065,223.96341463414632,115.36000061035156
-54509.093626439855,-86694.17211289486,279.0650406504065,223.96341463414632,115.36000061035156
-54559.66392335194,-86809.16345623953,279.0650406504065,223.96341463414632,115.36000061035156
-54610.34468042231,-86924.40597394473,279.0650406504065,223.96341463414632,115.36000061035156
-54660.914977334396,-87039.3973172894,279.0650406504065,223.96341463414632,115.36000061035156
-54711.59573440477,-87154.6398349946,279.0650406504065,223.96341463414632,115.36000061035156
-54762.166031316854,-87269.63117833927,279.0650406504065,223.96341463414632,115.36000061035156
-54812.84678838723,-87384.87369604447,279.0650406504065,223.96341463414632,115.36000061035156
-54863.41708529931,-87499.86503938914,279.0650406504065,223.96341463414632,115.36000061035156
-54914.09784236969,-87615.10755709434,279.0650406504065,223.96341463414632,115.36000061035156
-54964.66813928177,-87730.09890043901,279.0650406504065,223.96341463414632,115.36000061035156
-55015.348896352145,-87845.3414181442,279.0650406504065,223.96341463414632,115.36000061035156
-55065.91919326423,-87960.33276148888,279.0650406504065,223.96341463414632,115.36000061035156
-55116.5999503346,-88075.57527919408,279.0650406504065,223.96341463414632,115.36000061035156
-55167.170247246686,-88190.56662253875,279.0650406504065,223.96341463414632,115.36000061035156
-55217.85100431706,-88305.80914024395,279.0650406504065,223.96341463414632,115.36000061035156
-55268.421301229144,-88420.80048358862,279.0650406504065,223.96341463414632,115.36000061035156
-55319.10205829952,-88536.04300129382,279.0650406504065,223.96341463414632,115.36000061035156
-55369.6723552116,-88651.0343446385,279.0650406504065,223.96341463414632,115.36000061035156
-55420.35311228198,-88766.27686234369,279.0650406504065,223.96341463414632,115.36000061035156
-55470.92340919406,-88881.26820568836,279.0650406504065,223.96341463414632,115.36000061035156
-55521.604166264435,-88996.51072339356,279.0650406504065,223.96341463414632,115.36000061035156
-55572.17446317652,-89111.50206673823,279.0650406504065,223.96341463414632,115.36000061035156
-55622.85522024689,-89226.74458444343,279.0650406504065,223.96341463414632,115.36000061035156
-55673.425517158976,-89341.7359277881,279.0650406504065,223.96341463414632,115.36000061035156
-55724.10627422935,-89456.9784454933,279.0650406504065,223.96341463414632,115.36000061035156
-55774.676571141434,-89571.96978883797,279.0650406504065,223.96341463414632,115.36000061035156
-55825.35732821181,-89687.21230654317,279.0650406504065,223.96341463414632,115.36000061035156
-55877.07523545377,-89801.6920953467,279.0650406504065,223.96341463414632,115.3499984741211
-55927.755992524144,-89916.9346130519,279.0650406504065,223.96341463414632,115.36000061035156
-55978.32628943623,-90031.92595639658,279.0650406504065,223.96341463414632,115.36000061035156
-56030.15716354944,-90146.65580217751,279.0650406504065,223.96341463414632,115.3499984741211
-56080.72746046152,-90261.64714552219,279.0650406504065,223.96341463414632,115.36000061035156
-56131.4082175319,-90376.88966322738,279.0650406504065,223.96341463414632,115.36000061035156
-56181.97851444398,-90491.88100657206,279.0650406504065,223.96341463414632,115.36000061035156
-56232.659271514356,-90607.12352427725,279.0650406504065,223.96341463414632,115.36000061035156
-56283.22956842644,-90722.11486762193,279.0650406504065,223.96341463414632,115.36000061035156
-56335.06044253965,-90836.84471340287,279.0650406504065,223.96341463414632,115.3499984741211
-56386.77834978161,-90951.32450220641,279.0650406504065,223.96341463414632,115.3499984741211
-56438.609223894826,-91066.05434798734,279.0650406504065,223.96341463414632,115.3499984741211
-56490.327131136786,-91180.53413679088,279.0650406504065,223.96341463414632,115.3499984741211
-56542.15800525,-91295.26398257182,279.0650406504065,223.96341463414632,115.3499984741211
-56593.87591249196,-91409.74377137536,279.0650406504065,223.96341463414632,115.3499984741211
-56645.70678660517,-91524.4736171563,279.0650406504065,223.96341463414632,115.3499984741211
-56697.42469384713,-91638.95340595984,279.0650406504065,223.96341463414632,115.3499984741211
-56749.25556796035,-91753.68325174077,279.0650406504065,223.96341463414632,115.3499984741211
-56800.97347520231,-91868.16304054431,279.0650406504065,223.96341463414632,115.3499984741211
-56852.80434931552,-91982.89288632525,279.0650406504065,223.96341463414632,115.3499984741211
-56904.52225655748,-92097.37267512879,279.0650406504065,223.96341463414632,115.3499984741211
-56956.353130670694,-92212.10252090973,279.0650406504065,223.96341463414632,115.3499984741211
-57008.071037912654,-92326.58230971327,279.0650406504065,223.96341463414632,115.3499984741211
-57059.90191202587,-92441.3121554942,279.0650406504065,223.96341463414632,115.3499984741211
-57111.61981926783,-92555.79194429774,279.0650406504065,223.96341463414632,115.3499984741211
-57163.45069338104,-92670.52179007868,279.0650406504065,223.96341463414632,115.3499984741211
-57215.168600623,-92785.00157888222,279.0650406504065,223.96341463414632,115.3499984741211
-57266.999474736214,-92899.73142466316,279.0650406504065,223.96341463414632,115.3499984741211
-57318.717381978175,-93014.2112134667,279.0650406504065,223.96341463414632,115.3499984741211
-57370.54825609139,-93128.94105924763,279.0650406504065,223.96341463414632,115.3499984741211
-57422.26616333335,-93243.42084805117,279.0650406504065,223.96341463414632,115.3499984741211
-57474.09703744656,-93358.15069383211,279.0650406504065,223.96341463414632,115.3499984741211
-57525.81494468852,-93472.63048263565,279.0650406504065,223.96341463414632,115.3499984741211
-57577.645818801735,-93587.36032841659,279.0650406504065,223.96341463414632,115.3499984741211
-57629.363726043695,-93701.84011722013,279.0650406504065,223.96341463414632,115.3499984741211
-57681.19460015691,-93816.56996300106,279.0650406504065,223.96341463414632,115.3499984741211
-57732.91250739887,-93931.0497518046,279.0650406504065,223.96341463414632,115.3499984741211
-57784.74338151208,-94045.77959758554,279.0650406504065,223.96341463414632,115.3499984741211
-57836.46128875404,-94160.25938638908,279.0650406504065,223.96341463414632,115.3499984741211
-57888.292162867256,-94274.98923217002,279.0650406504065,223.96341463414632,115.3499984741211
-57940.010070109216,-94389.46902097356,279.0650406504065,223.96341463414632,115.3499984741211
-57991.84094422243,-94504.1988667545,279.0650406504065,223.96341463414632,115.3499984741211
-58043.55885146439,-94618.67865555803,279.0650406504065,223.96341463414632,115.3499984741211
-58095.3897255776,-94733.40850133897,279.0650406504065,223.96341463414632,115.3499984741211
-58147.10763281956,-94847.88829014251,279.0650406504065,223.96341463414632,115.3499984741211
-58198.93850693278,-94962.61813592345,279.0650406504065,223.96341463414632,115.3499984741211
-58250.65641417474,-95077.09792472699,279.0650406504065,223.96341463414632,115.3499984741211
-58302.48728828795,-95191.82777050792,279.0650406504065,223.96341463414632,115.3499984741211
-58354.20519552991,-95306.30755931146,279.0650406504065,223.96341463414632,115.3499984741211
-58406.03606964312,-95421.0374050924,279.0650406504065,223.96341463414632,115.3499984741211
-58457.753976885084,-95535.51719389594,279.0650406504065,223.96341463414632,115.3499984741211
-58509.5848509983,-95650.24703967688,279.0650406504065,223.96341463414632,115.3499984741211
-58561.30275824026,-95764.72682848042,279.0650406504065,223.96341463414632,115.3499984741211
-58613.13363235347,-95879.45667426135,279.0650406504065,223.96341463414632,115.3499984741211
-58664.85153959543,-95993.93646306489,279.0650406504065,223.96341463414632,115.3499984741211
-58716.682413708644,-96108.66630884583,279.0650406504065,223.96341463414632,115.3499984741211
-58768.400320950605,-96223.14609764937,279.0650406504065,223.96341463414632,115.3499984741211
-58820.23119506382,-96337.8759434303,279.0650406504065,223.96341463414632,115.3499984741211
-58871.94910230578,-96452.35573223385,279.0650406504065,223.96341463414632,115.3499984741211
-58923.77997641899,-96567.08557801478,279.0650406504065,223.96341463414632,115.3499984741211
-58975.49788366095,-96681.56536681832,279.0650406504065,223.96341463414632,115.3499984741211
-59027.328757774165,-96796.29521259926,279.0650406504065,223.96341463414632,115.3499984741211
-59079.046665016125,-96910.7750014028,279.0650406504065,223.96341463414632,115.3499984741211
-59130.87753912934,-97025.50484718374,279.0650406504065,223.96341463414632,115.3499984741211
-59182.5954463713,-97139.98463598728,279.0650406504065,223.96341463414632,115.3499984741211
-59234.42632048451,-97254.71448176821,279.0650406504065,223.96341463414632,115.3499984741211
-59286.14422772647,-97369.19427057175,279.0650406504065,223.96341463414632,115.3499984741211
-59337.975101839686,-97483.92411635269,279.0650406504065,223.96341463414632,115.3499984741211
-59389.693009081646,-97598.40390515623,279.0650406504065,223.96341463414632,115.3499984741211
-59441.52388319486,-97713.13375093717,279.0650406504065,223.96341463414632,115.3499984741211
-59493.24179043682,-97827.6135397407,279.0650406504065,223.96341463414632,115.3499984741211
-59545.07266455003,-97942.34338552164,279.0650406504065,223.96341463414632,115.3499984741211
-59596.79057179199,-98056.82317432518,279.0650406504065,223.96341463414632,115.3499984741211
-59648.621445905206,-98171.55302010612,279.0650406504065,223.96341463414632,115.3499984741211
-59700.33935314717,-98286.03280890966,279.0650406504065,223.96341463414632,115.3499984741211
-59752.17022726038,-98400.7626546906,279.0650406504065,223.96341463414632,115.3499984741211
-59803.88813450234,-98515.24244349413,279.0650406504065,223.96341463414632,115.3499984741211
-59855.71900861555,-98629.97228927507,279.0650406504065,223.96341463414632,115.3499984741211
-59907.436915857514,-98744.45207807861,279.0650406504065,223.96341463414632,115.3499984741211
-59959.26778997073,-98859.18192385955,279.0650406504065,223.96341463414632,115.3499984741211
-60010.98569721269,-98973.66171266309,279.0650406504065,223.96341463414632,115.3499984741211
-60062.8165713259,-99088.39155844403,279.0650406504065,223.96341463414632,115.3499984741211
-60114.53447856786,-99202.87134724756,279.0650406504065,223.96341463414632,115.3499984741211
-60167.51028446503,-99317.07704331305,279.0650406504065,223.96341463414632,115.33999633789062
-60220.370628079414,-99431.03382480043,279.0650406504065,223.96341463414632,115.33999633789062
-60273.346433976585,-99545.23952086591,279.0650406504065,223.96341463414632,115.33999633789062
-60326.20677759097,-99659.19630235329,279.0650406504065,223.96341463414632,115.33999633789062
-60379.18258348814,-99773.40199841878,279.0650406504065,223.96341463414632,115.33999633789062
-60432.04292710252,-99887.35877990615,279.0650406504065,223.96341463414632,115.33999633789062
-60485.01873299969,-100001.56447597164,279.0650406504065,223.96341463414632,115.33999633789062
-60537.879076614074,-100115.52125745901,279.0650406504065,223.96341463414632,115.33999633789062
-60590.854882511245,-100229.7269535245,279.0650406504065,223.96341463414632,115.33999633789062
-60644.851508903485,-100343.14973920818,279.0650406504065,223.96341463414632,115.33000183105469
-60698.96607954883,-100456.82027306866,279.0650406504065,223.96341463414632,115.33000183105469
-60752.96270594107,-100570.24305875234,279.0650406504065,223.96341463414632,115.33000183105469
-60807.07727658642,-100683.91359261282,279.0650406504065,223.96341463414632,115.33000183105469
-60861.07390297866,-100797.3363782965,279.0650406504065,223.96341463414632,115.33000183105469
-60915.188473624,-100911.00691215698,279.0650406504065,223.96341463414632,115.33000183105469
-60969.18510001624,-101024.42969784066,279.0650406504065,223.96341463414632,115.33000183105469
-61023.29967066159,-101138.10023170114,279.0650406504065,223.96341463414632,115.33000183105469
-61077.29629705383,-101251.52301738482,279.0650406504065,223.96341463414632,115.33000183105469
-61131.410867699175,-101365.1935512453,279.0650406504065,223.96341463414632,115.33000183105469
-61185.407494091414,-101478.61633692899,279.0650406504065,223.96341463414632,115.33000183105469
-61239.52206473676,-101592.28687078947,279.0650406504065,223.96341463414632,115.33000183105469
-61293.518691129,-101705.70965647315,279.0650406504065,223.96341463414632,115.33000183105469
-61347.63326177435,-101819.38019033363,279.0650406504065,223.96341463414632,115.33000183105469
-61401.629888166586,-101932.80297601731,279.0650406504065,223.96341463414632,115.33000183105469
-61455.74445881193,-102046.47350987779,279.0650406504065,223.96341463414632,115.33000183105469
-61509.74108520417,-102159.89629556147,279.0650406504065,223.96341463414632,115.33000183105469
-61563.85565584952,-102273.56682942195,279.0650406504065,223.96341463414632,115.33000183105469
-61617.85228224176,-102386.98961510563,279.0650406504065,223.96341463414632,115.33000183105469
-61671.966852887104,-102500.66014896611,279.0650406504065,223.96341463414632,115.33000183105469
-61727.095229555154,-102613.53718852658,279.0650406504065,223.96341463414632,115.31999969482422
-61781.2098002005,-102727.20772238706,279.0650406504065,223.96341463414632,115.33000183105469
-61836.33817686855,-102840.08476194752,279.0650406504065,223.96341463414632,115.31999969482422
-61891.586969859716,-102953.20835761738,279.0650406504065,223.96341463414632,115.31999969482422
-61946.715346527766,-103066.08539717784,279.0650406504065,223.96341463414632,115.31999969482422
-62001.96413951893,-103179.20899284769,279.0650406504065,223.96341463414632,115.31999969482422
-62057.09251618698,-103292.08603240816,279.0650406504065,223.96341463414632,115.31999969482422
-62112.34130917815,-103405.20962807801,279.0650406504065,223.96341463414632,115.31999969482422
-62167.4696858462,-103518.08666763848,279.0650406504065,223.96341463414632,115.31999969482422
-62222.71847883736,-103631.21026330833,279.0650406504065,223.96341463414632,115.31999969482422
-62277.84685550541,-103744.0873028688,279.0650406504065,223.96341463414632,115.31999969482422
-62333.09564849658,-103857.21089853864,279.0650406504065,223.96341463414632,115.31999969482422
-62388.22402516463,-103970.08793809911,279.0650406504065,223.96341463414632,115.31999969482422
-62443.472818155795,-104083.21153376896,279.0650406504065,223.96341463414632,115.31999969482422
-62498.601194823845,-104196.08857332943,279.0650406504065,223.96341463414632,115.31999969482422
-62553.84998781501,-104309.21216899928,279.0650406504065,223.96341463414632,115.31999969482422
-62610.10459961159,-104421.53217000359,279.0650406504065,223.96341463414632,115.30999755859375
-62666.48208775463,-104534.09751038392,279.0650406504065,223.96341463414632,115.30999755859375
-62722.73669955121,-104646.41751138822,279.0650406504065,223.96341463414632,115.30999755859375
-62779.11418769425,-104758.98285176855,279.0650406504065,223.96341463414632,115.30999755859375
-62835.36879949083,-104871.30285277286,279.0650406504065,223.96341463414632,115.30999755859375
-62891.74628763387,-104983.86819315319,279.0650406504065,223.96341463414632,115.30999755859375
-62948.00089943045,-105096.1881941575,279.0650406504065,223.96341463414632,115.30999755859375
-63004.37838757349,-105208.75353453783,279.0650406504065,223.96341463414632,115.30999755859375
-63060.63299937007,-105321.07353554213,279.0650406504065,223.96341463414632,115.30999755859375
-63117.01048751311,-105433.63887592246,279.0650406504065,223.96341463414632,115.30999755859375
-63173.26509930969,-105545.95887692677,279.0650406504065,223.96341463414632,115.30999755859375
-63229.64258745273,-105658.5242173071,279.0650406504065,223.96341463414632,115.30999755859375
-63285.89719924931,-105770.84421831141,279.0650406504065,223.96341463414632,115.30999755859375
-63342.274687392346,-105883.40955869174,279.0650406504065,223.96341463414632,115.30999755859375
-63398.52929918893,-105995.72955969605,279.0650406504065,223.96341463414632,115.30999755859375
-63453.778092180095,-106108.8531553659,279.0650406504065,223.96341463414632,115.31999969482422
-63508.906468848145,-106221.73019492636,279.0650406504065,223.96341463414632,115.31999969482422
-63564.15526183931,-106334.85379059621,279.0650406504065,223.96341463414632,115.31999969482422
-63619.28363850736,-106447.73083015668,279.0650406504065,223.96341463414632,115.31999969482422
-63674.53243149853,-106560.85442582653,279.0650406504065,223.96341463414632,115.31999969482422
-63730.78704329511,-106673.17442683084,279.0650406504065,223.96341463414632,115.30999755859375
-63786.035836286275,-106786.29802250069,279.0650406504065,223.96341463414632,115.31999969482422
-63841.164212954325,-106899.17506206116,279.0650406504065,223.96341463414632,115.31999969482422
-63896.41300594549,-107012.29865773101,279.0650406504065,223.96341463414632,115.31999969482422
-63951.54138261354,-107125.17569729147,279.0650406504065,223.96341463414632,115.31999969482422
-64007.91887075658,-107237.7410376718,279.0650406504065,223.96341463414632,115.30999755859375
-64064.17348255316,-107350.06103867611,279.0650406504065,223.96341463414632,115.30999755859375
-64120.5509706962,-107462.62637905644,279.0650406504065,223.96341463414632,115.30999755859375
-64176.80558249278,-107574.94638006075,279.0650406504065,223.96341463414632,115.30999755859375
-64233.183070635816,-107687.51172044108,279.0650406504065,223.96341463414632,115.30999755859375
-64289.4376824324,-107799.83172144539,279.0650406504065,223.96341463414632,115.30999755859375
-64345.815170575435,-107912.39706182572,279.0650406504065,223.96341463414632,115.30999755859375
-64402.06978237202,-108024.71706283002,279.0650406504065,223.96341463414632,115.30999755859375
-64458.447270515055,-108137.28240321035,279.0650406504065,223.96341463414632,115.30999755859375
-64514.70188231164,-108249.60240421466,279.0650406504065,223.96341463414632,115.30999755859375
-64571.079370454674,-108362.16774459499,279.0650406504065,223.96341463414632,115.30999755859375
-64627.33398225126,-108474.4877455993,279.0650406504065,223.96341463414632,115.30999755859375
-64683.71147039429,-108587.05308597963,279.0650406504065,223.96341463414632,115.30999755859375
-64739.96608219088,-108699.37308698393,279.0650406504065,223.96341463414632,115.30999755859375
-64796.34357033391,-108811.93842736426,279.0650406504065,223.96341463414632,115.30999755859375
-64852.598182130496,-108924.25842836857,279.0650406504065,223.96341463414632,115.30999755859375
-64908.97567027353,-109036.8237687489,279.0650406504065,223.96341463414632,115.30999755859375
-64965.230282070115,-109149.14376975321,279.0650406504065,223.96341463414632,115.30999755859375
-65021.60777021315,-109261.70911013354,279.0650406504065,223.96341463414632,115.30999755859375
-65077.862382009735,-109374.02911113785,279.0650406504065,223.96341463414632,115.30999755859375
-65134.23987015277,-109486.59445151818,279.0650406504065,223.96341463414632,115.30999755859375
-65190.494481949354,-109598.91445252248,279.0650406504065,223.96341463414632,115.30999755859375
-65246.87197009239,-109711.47979290281,279.0650406504065,223.96341463414632,115.30999755859375
-65303.12658188897,-109823.79979390712,279.0650406504065,223.96341463414632,115.30999755859375
-65359.50407003201,-109936.36513428745,279.0650406504065,223.96341463414632,115.30999755859375
-65415.75868182859,-110048.68513529176,279.0650406504065,223.96341463414632,115.30999755859375
-65471.00747481976,-110161.80873096161,279.0650406504065,223.96341463414632,115.31999969482422
-65527.26208661634,-110274.12873196592,279.0650406504065,223.96341463414632,115.30999755859375
-65582.51087960751,-110387.25232763577,279.0650406504065,223.96341463414632,115.31999969482422
-65637.63925627556,-110500.12936719623,279.0650406504065,223.96341463414632,115.31999969482422
-65692.88804926674,-110613.25296286608,279.0650406504065,223.96341463414632,115.31999969482422
-65748.0164259348,-110726.13000242655,279.0650406504065,223.96341463414632,115.31999969482422
-65803.26521892597,-110839.2535980964,279.0650406504065,223.96341463414632,115.31999969482422
-65858.39359559403,-110952.13063765687,279.0650406504065,223.96341463414632,115.31999969482422
-65914.77108373707,-111064.6959780372,279.0650406504065,223.96341463414632,115.30999755859375
-65971.02569553365,-111177.0159790415,279.0650406504065,223.96341463414632,115.30999755859375
-66026.27448852482,-111290.13957471136,279.0650406504065,223.96341463414632,115.31999969482422
-66081.40286519288,-111403.01661427182,279.0650406504065,223.96341463414632,115.31999969482422
-66136.65165818406,-111516.14020994167,279.0650406504065,223.96341463414632,115.31999969482422
-66192.90626998064,-111628.46021094598,279.0650406504065,223.96341463414632,115.30999755859375
-66249.28375812368,-111741.02555132631,279.0650406504065,223.96341463414632,115.30999755859375
-66305.53836992026,-111853.34555233062,279.0650406504065,223.96341463414632,115.30999755859375
-66361.91585806331,-111965.91089271095,279.0650406504065,223.96341463414632,115.30999755859375
-66418.17046985989,-112078.23089371526,279.0650406504065,223.96341463414632,115.30999755859375
-66474.54795800294,-112190.79623409559,279.0650406504065,223.96341463414632,115.30999755859375
-66530.80256979952,-112303.1162350999,279.0650406504065,223.96341463414632,115.30999755859375
-66587.18005794256,-112415.68157548022,279.0650406504065,223.96341463414632,115.30999755859375
-66643.43466973914,-112528.00157648453,279.0650406504065,223.96341463414632,115.30999755859375
-66699.81215788219,-112640.56691686486,279.0650406504065,223.96341463414632,115.30999755859375
-66756.06676967877,-112752.88691786917,279.0650406504065,223.96341463414632,115.30999755859375
-66812.44425782181,-112865.4522582495,279.0650406504065,223.96341463414632,115.30999755859375
-66868.6988696184,-112977.7722592538,279.0650406504065,223.96341463414632,115.30999755859375
-66925.07635776144,-113090.33759963413,279.0650406504065,223.96341463414632,115.30999755859375
-66981.33096955802,-113202.65760063844,279.0650406504065,223.96341463414632,115.30999755859375
-67038.83065828017,-113314.65386317034,279.0650406504065,223.96341463414632,115.30000305175781
-67095.08527007676,-113426.97386417465,279.0650406504065,223.96341463414632,115.30999755859375
-67151.4627582198,-113539.53920455498,279.0650406504065,223.96341463414632,115.30999755859375
-67207.71737001638,-113651.85920555929,279.0650406504065,223.96341463414632,115.30999755859375
-67264.09485815943,-113764.42454593962,279.0650406504065,223.96341463414632,115.30999755859375
-67320.34946995601,-113876.74454694393,279.0650406504065,223.96341463414632,115.30999755859375
-67377.84915867816,-113988.74080947583,279.0650406504065,223.96341463414632,115.30000305175781
-67434.10377047474,-114101.06081048014,279.0650406504065,223.96341463414632,115.30999755859375
-67491.6034591969,-114213.05707301204,279.0650406504065,223.96341463414632,115.30000305175781
-67548.97782570437,-114324.80923648934,279.0650406504065,223.96341463414632,115.30000305175781
-67606.47751442651,-114436.80549902124,279.0650406504065,223.96341463414632,115.30000305175781
-67663.85188093399,-114548.55766249854,279.0650406504065,223.96341463414632,115.30000305175781
-67721.35156965614,-114660.55392503044,279.0650406504065,223.96341463414632,115.30000305175781
-67778.72593616361,-114772.30608850774,279.0650406504065,223.96341463414632,115.30000305175781
-67836.22562488576,-114884.30235103965,279.0650406504065,223.96341463414632,115.30000305175781
-67893.59999139323,-114996.05451451695,279.0650406504065,223.96341463414632,115.30000305175781
-67951.09968011538,-115108.05077704885,279.0650406504065,223.96341463414632,115.30000305175781
-68008.47404662285,-115219.80294052615,279.0650406504065,223.96341463414632,115.30000305175781
-68065.973735345,-115331.79920305805,279.0650406504065,223.96341463414632,115.30000305175781
-68123.34810185248,-115443.55136653535,279.0650406504065,223.96341463414632,115.30000305175781
-68180.84779057463,-115555.54762906725,279.0650406504065,223.96341463414632,115.30000305175781
-68238.2221570821,-115667.29979254455,279.0650406504065,223.96341463414632,115.30000305175781
-68295.72184580425,-115779.29605507645,279.0650406504065,223.96341463414632,115.30000305175781
-68353.09621231172,-115891.04821855375,279.0650406504065,223.96341463414632,115.30000305175781
-68409.47370045476,-116003.61355893408,279.0650406504065,223.96341463414632,115.30999755859375
-68465.72831225135,-116115.93355993839,279.0650406504065,223.96341463414632,115.30999755859375
-68523.2280009735,-116227.9298224703,279.0650406504065,223.96341463414632,115.30000305175781
-68580.60236748097,-116339.6819859476,279.0650406504065,223.96341463414632,115.30000305175781
-68638.10205620312,-116451.6782484795,279.0650406504065,223.96341463414632,115.30000305175781
-68695.47642271059,-116563.4304119568,279.0650406504065,223.96341463414632,115.30000305175781
-68752.97611143274,-116675.4266744887,279.0650406504065,223.96341463414632,115.30000305175781
